topic_id	title	classification	level	level_name	domain	category	concept	topic	subtopic	learning_element	full_path	parent_path	topic_level	topic_domain	prerequisites_count	prerequisites	prerequisite_types	avg_prerequisite_confidence	standards_count	mapped_standards	mcat_mapped	ib_mapped	a_level_mapped	igcse_mapped	avg_standards_confidence	bloom_levels	difficulty_levels	application_domains
electives → Waves and Optics → Celestial Distances → Review Questions	Review Questions	electives	3	Concept	Waves and Optics	Celestial Distances	Review Questions				electives → Waves and Optics → Celestial Distances → Review Questions	electives → Waves and Optics → Celestial Distances	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Celestial Distances → Figuring For Yourself	Figuring For Yourself	electives	3	Concept	Waves and Optics	Celestial Distances	Figuring For Yourself				electives → Waves and Optics → Celestial Distances → Figuring For Yourself	electives → Waves and Optics → Celestial Distances	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Articles	Articles	electives	4	Topic	Waves and Optics	Celestial Distances	Figuring For Yourself	Articles			electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Articles	electives → Waves and Optics → Celestial Distances → Figuring For Yourself	4		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Websites and Apps	Websites and Apps	electives	4	Topic	Waves and Optics	Celestial Distances	Figuring For Yourself	Websites and Apps			electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Websites and Apps	electives → Waves and Optics → Celestial Distances → Figuring For Yourself	4		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Videos	Videos	electives	4	Topic	Waves and Optics	Celestial Distances	Figuring For Yourself	Videos			electives → Waves and Optics → Celestial Distances → Figuring For Yourself → Videos	electives → Waves and Optics → Celestial Distances → Figuring For Yourself	4		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space	Between The Stars: Gas And Dust In Space	electives	2	Category	Waves and Optics	Between The Stars: Gas And Dust In Space					electives → Waves and Optics → Between The Stars: Gas And Dust In Space	electives → Waves and Optics	2		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Thinking Ahead	Thinking Ahead	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Thinking Ahead				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Thinking Ahead	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Learning Objectives	Learning Objectives	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Learning Objectives				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Learning Objectives	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Key Concepts And Summary	Key Concepts And Summary	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Key Concepts And Summary				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Key Concepts And Summary	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Ionized Hydrogen (H Ii) Regions—Gas Near Hot Stars	Ionized Hydrogen (H Ii) Regions—Gas Near Hot Stars	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Ionized Hydrogen (H Ii) Regions—Gas Near Hot Stars				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Ionized Hydrogen (H Ii) Regions—Gas Near Hot Stars	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Neutral Hydrogen Clouds	Neutral Hydrogen Clouds	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Neutral Hydrogen Clouds				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Neutral Hydrogen Clouds	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Gas	Interstellar Gas	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Interstellar Gas				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Gas	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Molecular Clouds	Molecular Clouds	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Molecular Clouds				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Molecular Clouds	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Detecting Dust	Detecting Dust	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Detecting Dust				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Detecting Dust	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Reddening	Interstellar Reddening	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Interstellar Reddening				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Reddening	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Grains	Interstellar Grains	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Interstellar Grains				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Interstellar Grains	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Nature of Cosmic Rays	Nature of Cosmic Rays	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Nature of Cosmic Rays				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Nature of Cosmic Rays	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Where Do They Come From?	Where Do They Come From?	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Where Do They Come From?				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Where Do They Come From?	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Nuclear Fusion of Heavy Elements	Nuclear Fusion of Heavy Elements	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Nuclear Fusion of Heavy Elements				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Nuclear Fusion of Heavy Elements	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → For Further Exploration	For Further Exploration	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	For Further Exploration				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → For Further Exploration	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Articles	Articles	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Articles				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Articles	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Websites And Apps	Websites And Apps	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Websites And Apps				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Websites And Apps	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Videos	Videos	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Videos				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Videos	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Collaborative Group Activities	Collaborative Group Activities	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Collaborative Group Activities				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Collaborative Group Activities	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Review Questions	Review Questions	electives	3	Concept	Waves and Optics	Between The Stars: Gas And Dust In Space	Review Questions				electives → Waves and Optics → Between The Stars: Gas And Dust In Space → Review Questions	electives → Waves and Optics → Between The Stars: Gas And Dust In Space	3		0			0	0		False	False	False	False	0			
