Pedagogical_Order	Topic	Subtopic	Description	Chapter	Section	Educational_Level	Depth_Level	Domain	Difficulty	Duration_Hours	Is_Core	MCAT_Relevant	Prerequisites	Learning_Objectives	Assessment_Methods	Source_Books
1875	Rings, Moons, and Pluto (Intermediate)	Rings, Moons, and Pluto (Intermediate)	Comprehensive study of rings, moons, and pluto concepts	Rings, Moons, and Pluto		undergraduate	2	general	2	6	Elective	No		Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1876	General Concepts	General Concepts	Detailed study of section 1 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 1	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1877	General Concepts	General Concepts	Detailed study of section 2 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 2	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1878	General Concepts	General Concepts	Detailed study of section 3 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 3	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1879	General Concepts	General Concepts	Detailed study of section 4 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 4	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1880	General Concepts	General Concepts	Detailed study of section 5 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 5	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1881	General Concepts	General Concepts	Detailed study of section 6 within rings, moons, and pluto	Rings, Moons, and Pluto	Section 6	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_11_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1882	Special Relativity (Intermediate)	Special Relativity (Intermediate)	Comprehensive study of special relativity concepts	Special Relativity		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-physics_root_9_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1883	Special Relativity (Intermediate)	Special Relativity (Intermediate)	Comprehensive study of special relativity concepts	Special Relativity		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics-bundle_root_27	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1884	Special Relativity (Intermediate)	Special Relativity (Intermediate)	Comprehensive study of special relativity concepts	Special Relativity		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics-bundle_root_27	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1885	Special Relativity (Intermediate)	Special Relativity (Intermediate)	Comprehensive study of special relativity concepts	Special Relativity		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics_root_27	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1886	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within special relativity	Special Relativity	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1887	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within special relativity	Special Relativity	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1888	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within special relativity	Special Relativity	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1889	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within special relativity	Special Relativity	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1890	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within special relativity	Special Relativity	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1891	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within special relativity	Special Relativity	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1892	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within special relativity	Special Relativity	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1893	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within special relativity	Special Relativity	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1894	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within special relativity	Special Relativity	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1895	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within special relativity	Special Relativity	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1896	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within special relativity	Special Relativity	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1897	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within special relativity	Special Relativity	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_27_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1898	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within special relativity	Special Relativity	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1899	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within special relativity	Special Relativity	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_27_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
